idx,run_id,config,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,module,role,primitive,calls,total_ms,mean_us,median_us,p95_us
6389,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,mac_verify,1,0.002425,2.425,2.425,2.425
6390,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,sign,1,0.027141,27.141,27.141,27.141
6391,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,verify,1,0.05964,59.64,59.64,59.64
6392,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,dh_derive,10,0.640929,64.0929,63.938,64.664
6393,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,dh_keygen,10,0.359115,35.9115,34.8245,38.992
6394,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,kdf,10,0.051383,5.1383,5.099,5.33
6395,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,mac,10,0.02139,2.139,2.134,2.1925
6396,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,mac_verify,10,0.022251,2.2251,2.2145,2.2915
6397,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,sign,10,0.22684,22.684,22.507,23.8735
6398,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,verify,10,0.599921,59.9921,57.772,65.4275
6399,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,dh_derive,1,0.067514,67.514,67.514,67.514
6400,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,dh_keygen,1,0.0431,43.1,43.1,43.1
6401,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,kdf,1,0.01075,10.75,10.75,10.75
6402,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,mac,1,0.002674,2.674,2.674,2.674
6403,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,mac_verify,1,0.002345,2.345,2.345,2.345
6404,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,sign,1,0.034123,34.123,34.123,34.123
6405,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,verify,1,0.057887,57.887,57.887,57.887
6406,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,dh_derive,1,0.065932,65.932,65.932,65.932
6407,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,dh_keygen,1,0.033863,33.863,33.863,33.863
6408,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,kdf,1,0.006983,6.983,6.983,6.983
6409,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,mac,1,0.002345,2.345,2.345,2.345
6410,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,mac_verify,1,0.002345,2.345,2.345,2.345
6411,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,sign,1,0.024846,24.846,24.846,24.846
6412,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,verify,1,0.057917,57.917,57.917,57.917
6413,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,dh_derive,1,0.065,65.0,65.0,65.0
6414,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,dh_keygen,1,0.033843,33.843,33.843,33.843
6415,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,kdf,1,0.006352,6.352,6.352,6.352
6416,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,mac,1,0.002254,2.254,2.254,2.254
6417,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,mac_verify,1,0.002314,2.314,2.314,2.314
6418,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,sign,1,0.024014,24.014,24.014,24.014
6419,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,verify,1,0.057136,57.136,57.136,57.136
6420,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,dh_derive,1,0.071823,71.823,71.823,71.823
6421,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,dh_keygen,1,0.034815,34.815,34.815,34.815
6422,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,kdf,1,0.006673,6.673,6.673,6.673
6423,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,mac,1,0.002254,2.254,2.254,2.254
6424,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,mac_verify,1,0.002304,2.304,2.304,2.304
6425,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,sign,1,0.023553,23.553,23.553,23.553
6426,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,verify,1,0.057336,57.336,57.336,57.336
6427,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,dh_derive,1,0.065211,65.211,65.211,65.211
6428,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,dh_keygen,1,0.033602,33.602,33.602,33.602
6429,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,kdf,1,0.006302,6.302,6.302,6.302
6430,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,mac,1,0.002254,2.254,2.254,2.254
6431,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,mac_verify,1,0.002305,2.305,2.305,2.305
6432,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,sign,1,0.024626,24.626,24.626,24.626
6433,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,verify,1,0.056745,56.745,56.745,56.745
6434,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,dh_derive,1,0.065181,65.181,65.181,65.181
6435,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,dh_keygen,1,0.033522,33.522,33.522,33.522
6436,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,kdf,1,0.006282,6.282,6.282,6.282
6437,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,mac,1,0.002264,2.264,2.264,2.264
6438,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,mac_verify,1,0.002304,2.304,2.304,2.304
6439,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,sign,1,0.023834,23.834,23.834,23.834
6440,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,verify,1,0.057156,57.156,57.156,57.156
6441,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,dh_derive,1,0.065281,65.281,65.281,65.281
6442,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,dh_keygen,1,0.033633,33.633,33.633,33.633
6443,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,kdf,1,0.006522,6.522,6.522,6.522
6444,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,mac,1,0.002224,2.224,2.224,2.224
6445,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,mac_verify,1,0.002314,2.314,2.314,2.314
6446,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,sign,1,0.023484,23.484,23.484,23.484
6447,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,verify,1,0.057176,57.176,57.176,57.176
6448,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[7],uav,dh_derive,1,0.065411,65.411,65.411,65.411
6449,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[7],uav,dh_keygen,1,0.033842,33.842,33.842,33.842
6450,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[7],uav,kdf,1,0.006192,6.192,6.192,6.192
6451,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[7],uav,mac,1,0.002244,2.244,2.244,2.244
6452,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[7],uav,mac_verify,1,0.002324,2.324,2.324,2.324
6453,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[7],uav,sign,1,0.023684,23.684,23.684,23.684
6454,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[7],uav,verify,1,0.056886,56.886,56.886,56.886
6455,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[8],uav,dh_derive,1,0.071572,71.572,71.572,71.572
6456,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[8],uav,dh_keygen,1,0.033512,33.512,33.512,33.512
6457,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[8],uav,kdf,1,0.006552,6.552,6.552,6.552
6458,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[8],uav,mac,1,0.002264,2.264,2.264,2.264
6459,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[8],uav,mac_verify,1,0.002384,2.384,2.384,2.384
6460,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[8],uav,sign,1,0.023423,23.423,23.423,23.423
6461,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[8],uav,verify,1,0.057506,57.506,57.506,57.506
6462,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,dh_derive,1,0.06517,65.17,65.17,65.17
6463,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,dh_keygen,1,0.033633,33.633,33.633,33.633
6464,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,kdf,1,0.006201,6.201,6.201,6.201
6465,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,mac,1,0.002255,2.255,2.255,2.255
6466,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,mac_verify,1,0.002314,2.314,2.314,2.314
6467,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,sign,1,0.024305,24.305,24.305,24.305
6468,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[9],uav,verify,1,0.056735,56.735,56.735,56.735
6469,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,dh_derive,10,0.654662,65.4662,63.8935,71.32465
6470,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,dh_keygen,10,0.354556,35.4556,34.4235,38.845
6471,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,kdf,10,0.052239,5.2239,5.155,5.52105
6472,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,mac,10,0.021309,2.1309,2.124,2.1705
6473,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,mac_verify,10,0.022151,2.2151,2.199,2.289
6474,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,sign,10,0.241417,24.1417,22.416,30.3386
6475,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.groundStation,groundStation,verify,10,0.579921,57.9921,57.581,59.84885
6476,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,dh_derive,1,0.066513,66.513,66.513,66.513
6477,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,dh_keygen,1,0.040886,40.886,40.886,40.886
6478,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,kdf,1,0.008105,8.105,8.105,8.105
6479,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,mac,1,0.002575,2.575,2.575,2.575
6480,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,mac_verify,1,0.002334,2.334,2.334,2.334
6481,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,sign,1,0.056053,56.053,56.053,56.053
6482,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[0],uav,verify,1,0.057937,57.937,57.937,57.937
6483,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,dh_derive,1,0.065201,65.201,65.201,65.201
6484,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,dh_keygen,1,0.033923,33.923,33.923,33.923
6485,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,kdf,1,0.006371,6.371,6.371,6.371
6486,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,mac,1,0.002284,2.284,2.284,2.284
6487,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,mac_verify,1,0.002304,2.304,2.304,2.304
6488,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,sign,1,0.024726,24.726,24.726,24.726
6489,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[1],uav,verify,1,0.056885,56.885,56.885,56.885
6490,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,dh_derive,1,0.065582,65.582,65.582,65.582
6491,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,dh_keygen,1,0.033563,33.563,33.563,33.563
6492,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,kdf,1,0.006612,6.612,6.612,6.612
6493,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,mac,1,0.002304,2.304,2.304,2.304
6494,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,mac_verify,1,0.002314,2.314,2.314,2.314
6495,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,sign,1,0.023835,23.835,23.835,23.835
6496,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[2],uav,verify,1,0.063818,63.818,63.818,63.818
6497,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,dh_derive,1,0.06519,65.19,65.19,65.19
6498,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,dh_keygen,1,0.033592,33.592,33.592,33.592
6499,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,kdf,1,0.006311,6.311,6.311,6.311
6500,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,mac,1,0.002254,2.254,2.254,2.254
6501,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,mac_verify,1,0.002284,2.284,2.284,2.284
6502,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,sign,1,0.024625,24.625,24.625,24.625
6503,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[3],uav,verify,1,0.056875,56.875,56.875,56.875
6504,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,dh_derive,1,0.065291,65.291,65.291,65.291
6505,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,dh_keygen,1,0.033553,33.553,33.553,33.553
6506,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,kdf,1,0.006261,6.261,6.261,6.261
6507,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,mac,1,0.002234,2.234,2.234,2.234
6508,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,mac_verify,1,0.002374,2.374,2.374,2.374
6509,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,sign,1,0.023344,23.344,23.344,23.344
6510,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[4],uav,verify,1,0.056745,56.745,56.745,56.745
6511,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,dh_derive,1,0.06524,65.24,65.24,65.24
6512,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,dh_keygen,1,0.034224,34.224,34.224,34.224
6513,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,kdf,1,0.006361,6.361,6.361,6.361
6514,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,mac,1,0.002224,2.224,2.224,2.224
6515,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,mac_verify,1,0.002285,2.285,2.285,2.285
6516,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,sign,1,0.024515,24.515,24.515,24.515
6517,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[5],uav,verify,1,0.056905,56.905,56.905,56.905
6518,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,dh_derive,1,0.06524,65.24,65.24,65.24
6519,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,dh_keygen,1,0.033512,33.512,33.512,33.512
6520,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,kdf,1,0.006231,6.231,6.231,6.231
6521,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,mac,1,0.002244,2.244,2.244,2.244
6522,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,mac_verify,1,0.002304,2.304,2.304,2.304
6523,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,ecdsa-p256,10,,,,UavAuthNetworkBaseline.uav[6],uav,sign,1,0.023483,23.483,23.483,23.483
