idx,run_id,config,runnumber,repetition,seedset,uav_id,sig_suite,success,wall_latency_ms,compute_ms,net_ms,sign_ms,verify_ms,mac_ms,kdf_ms,dh_ms,overhead_bytes,bytes_b1,bytes_b2,bytes_b3,bytes_b4
133,BaselineRSA-20-20260922-20:33:13-1128111,BaselineRSA,20,20,20,3,rsa2048,1,1.429703,1.053931,0.698406,0.813887,0.024405,0.005009,0.007183,0.099525,703,330,325,24,24
134,BaselineRSA-20-20260922-20:33:13-1128111,BaselineRSA,20,20,20,4,rsa2048,1,1.395863,1.04764,0.699162,0.808497,0.024385,0.004839,0.006732,0.099775,703,330,325,24,24
135,BaselineRSA-20-20260922-20:33:13-1128111,BaselineRSA,20,20,20,5,rsa2048,1,1.471728,1.059491,0.73815,0.809279,0.023824,0.01118,0.006883,0.099093,703,330,325,24,24
136,BaselineRSA-20-20260922-20:33:13-1128111,BaselineRSA,20,20,20,6,rsa2048,1,1.404085,1.043243,0.698264,0.803207,0.024235,0.004859,0.006923,0.100276,703,330,325,24,24
137,BaselineRSA-20-20260922-20:33:13-1128111,BaselineRSA,20,20,20,7,rsa2048,1,1.391447,1.055907,0.704584,0.816211,0.024215,0.00488,0.007093,0.099935,703,330,325,24,24
138,BaselineRSA-20-20260922-20:33:13-1128111,BaselineRSA,20,20,20,8,rsa2048,1,1.38801,1.054793,0.689932,0.818265,0.023804,0.00489,0.006452,0.099394,703,330,325,24,24
139,BaselineRSA-20-20260922-20:33:13-1128111,BaselineRSA,20,20,20,9,rsa2048,1,1.436359,1.026061,0.722564,0.787979,0.024095,0.004839,0.006692,0.099664,703,330,325,24,24
140,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,0,rsa2048,1,1.40856,1.109033,0.723515,0.823665,0.02689,0.00537,0.013435,0.11333,703,330,325,24,24
141,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,1,rsa2048,1,1.463181,1.051285,0.747918,0.806994,0.024796,0.00504,0.007153,0.100977,703,330,325,24,24
142,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,2,rsa2048,1,1.43759,1.080168,0.750985,0.801854,0.030717,0.005119,0.007955,0.111266,703,330,325,24,24
143,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,3,rsa2048,1,1.358353,1.102451,0.68015,0.840336,0.027722,0.005229,0.010159,0.103281,703,330,325,24,24
144,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,4,rsa2048,1,1.412963,1.107099,0.718497,0.858459,0.025037,0.005139,0.008305,0.101818,703,330,325,24,24
145,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,5,rsa2048,1,1.365106,1.070182,0.684844,0.818345,0.024806,0.004969,0.007303,0.104873,703,330,325,24,24
146,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,6,rsa2048,1,1.388168,1.045766,0.689625,0.800983,0.023924,0.010359,0.006722,0.100426,703,330,325,24,24
147,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,7,rsa2048,1,1.394147,1.03833,0.690338,0.797487,0.024265,0.004908,0.006812,0.100626,703,330,325,24,24
148,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,8,rsa2048,1,1.39584,1.036299,0.683023,0.796855,0.024274,0.004909,0.007073,0.099784,703,330,325,24,24
149,BaselineRSA-21-20260922-20:33:14-1128111,BaselineRSA,21,21,21,9,rsa2048,1,1.370556,1.057537,0.685609,0.814177,0.025256,0.004899,0.007193,0.100407,703,330,325,24,24
150,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,0,rsa2048,1,1.399713,1.109285,0.681179,0.829105,0.025427,0.0053,0.013245,0.113019,703,330,325,24,24
151,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,1,rsa2048,1,1.399809,1.052289,0.709729,0.809288,0.024786,0.004969,0.007073,0.100476,703,330,325,24,24
152,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,2,rsa2048,1,1.405888,1.046938,0.716484,0.807034,0.024044,0.004959,0.006943,0.100035,703,330,325,24,24
153,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,3,rsa2048,1,1.398905,1.055175,0.71496,0.804109,0.02726,0.004948,0.007534,0.101759,703,330,325,24,24
154,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,4,rsa2048,1,1.391866,1.201705,0.679465,0.860322,0.04328,0.009066,0.012874,0.120703,703,330,325,24,24
155,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,5,rsa2048,1,1.383378,1.341354,0.686667,1.056486,0.027911,0.0052,0.01073,0.121515,703,330,325,24,24
156,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,6,rsa2048,1,1.408804,1.05775,0.725513,0.813165,0.025327,0.00501,0.007213,0.100747,703,330,325,24,24
157,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,7,rsa2048,1,1.412767,1.051105,0.692657,0.811503,0.024275,0.004899,0.006613,0.100105,703,330,325,24,24
158,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,8,rsa2048,1,1.394699,1.078297,0.711288,0.832952,0.024836,0.005109,0.007755,0.100977,703,330,325,24,24
159,BaselineRSA-22-20260922-20:33:14-1128111,BaselineRSA,22,22,22,9,rsa2048,1,1.377617,1.061174,0.68083,0.809107,0.029775,0.004939,0.006802,0.100397,703,330,325,24,24
160,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,0,rsa2048,1,1.413076,1.114001,0.71254,0.834244,0.025267,0.005179,0.013345,0.112578,703,330,325,24,24
161,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,1,rsa2048,1,1.416271,1.059804,0.707078,0.816992,0.024496,0.005009,0.007023,0.100736,703,330,325,24,24
162,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,2,rsa2048,1,1.396982,1.04278,0.695593,0.798498,0.025146,0.004979,0.007113,0.100987,703,330,325,24,24
163,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,3,rsa2048,1,1.384816,1.054382,0.69877,0.813296,0.024846,0.00485,0.006772,0.100236,703,330,325,24,24
164,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,4,rsa2048,1,1.454346,1.040477,0.709191,0.800612,0.024054,0.006442,0.006703,0.099695,703,330,325,24,24
165,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,5,rsa2048,1,1.434033,1.09721,0.684207,0.822212,0.025697,0.004978,0.01104,0.120253,703,330,325,24,24
166,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,6,rsa2048,1,1.400991,1.051307,0.710974,0.807335,0.024856,0.005089,0.007133,0.101237,703,330,325,24,24
167,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,7,rsa2048,1,1.355929,1.051526,0.675636,0.811462,0.024475,0.00503,0.006542,0.100015,703,330,325,24,24
168,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,8,rsa2048,1,1.408925,1.094897,0.677726,0.849312,0.025177,0.00503,0.007704,0.100836,703,330,325,24,24
169,BaselineRSA-23-20260922-20:33:15-1128111,BaselineRSA,23,23,23,9,rsa2048,1,1.395215,1.047568,0.698223,0.80526,0.024886,0.004929,0.006833,0.100536,703,330,325,24,24
170,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,0,rsa2048,1,1.379629,1.125495,0.699791,0.837991,0.025707,0.005309,0.014186,0.114833,703,330,325,24,24
171,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,1,rsa2048,1,1.41409,1.049915,0.713604,0.805471,0.025498,0.00503,0.007073,0.100406,703,330,325,24,24
172,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,2,rsa2048,1,1.401837,1.052388,0.682864,0.808417,0.025296,0.00496,0.007073,0.100625,703,330,325,24,24
173,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,3,rsa2048,1,1.402802,1.044365,0.691043,0.805141,0.024165,0.004889,0.006843,0.100024,703,330,325,24,24
174,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,4,rsa2048,1,1.386249,1.043711,0.698605,0.803778,0.024265,0.004889,0.006903,0.100196,703,330,325,24,24
175,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,5,rsa2048,1,1.406269,1.036378,0.692702,0.797747,0.024134,0.004949,0.006632,0.099895,703,330,325,24,24
176,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,6,rsa2048,1,1.394547,1.030037,0.708877,0.790052,0.024425,0.004889,0.006873,0.100306,703,330,325,24,24
177,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,7,rsa2048,1,1.457309,1.114154,0.708522,0.871914,0.024946,0.004868,0.007144,0.100405,703,330,325,24,24
178,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,8,rsa2048,1,1.391134,1.044976,0.683012,0.805902,0.024225,0.00488,0.006813,0.099795,703,330,325,24,24
179,BaselineRSA-24-20260922-20:33:15-1128111,BaselineRSA,24,24,24,9,rsa2048,1,1.388241,1.056576,0.675667,0.795373,0.026769,0.00508,0.008826,0.108672,703,330,325,24,24
180,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,0,rsa2048,1,1.393116,1.129792,0.682583,0.832772,0.024836,0.00533,0.014166,0.120723,703,330,325,24,24
181,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,1,rsa2048,1,1.404599,1.038211,0.722668,0.796013,0.024416,0.005009,0.007364,0.099854,703,330,325,24,24
182,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,2,rsa2048,1,1.483181,1.049762,0.765798,0.807535,0.024816,0.004959,0.007103,0.100236,703,330,325,24,24
183,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,3,rsa2048,1,1.373258,1.040846,0.687487,0.801564,0.024164,0.004949,0.006973,0.099695,703,330,325,24,24
184,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,4,rsa2048,1,1.36985,1.127406,0.680203,0.882163,0.024906,0.005109,0.007554,0.101178,703,330,325,24,24
185,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,5,rsa2048,1,1.409809,1.041319,0.691682,0.798939,0.024566,0.00492,0.006973,0.100846,703,330,325,24,24
186,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,6,rsa2048,1,1.371475,1.092673,0.685391,0.844002,0.024415,0.0051,0.009297,0.101669,703,330,325,24,24
187,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,7,rsa2048,1,1.380829,1.068901,0.675102,0.825468,0.024426,0.005019,0.007524,0.101047,703,330,325,24,24
188,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,8,rsa2048,1,1.418209,1.044585,0.697124,0.804309,0.024135,0.005009,0.006863,0.100286,703,330,325,24,24
189,BaselineRSA-25-20260922-20:33:16-1128111,BaselineRSA,25,25,25,9,rsa2048,1,1.389246,1.048361,0.682666,0.810941,0.023954,0.00483,0.006512,0.099615,703,330,325,24,24
190,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,0,rsa2048,1,1.41463,1.290768,0.696571,0.970056,0.028883,0.007283,0.015048,0.126493,703,330,325,24,24
191,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,1,rsa2048,1,1.428081,1.082623,0.721819,0.824747,0.025187,0.005169,0.007755,0.111185,703,330,325,24,24
192,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,2,rsa2048,1,1.389452,1.054744,0.689004,0.81022,0.024826,0.004839,0.007133,0.101017,703,330,325,24,24
193,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,3,rsa2048,1,1.390418,1.067187,0.687425,0.811712,0.024425,0.005531,0.014217,0.099685,703,330,325,24,24
194,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,4,rsa2048,1,1.405456,1.039194,0.710927,0.797807,0.024846,0.004899,0.006813,0.100196,703,330,325,24,24
195,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,5,rsa2048,1,1.405497,1.058441,0.702772,0.814127,0.024926,0.00491,0.007394,0.101398,703,330,325,24,24
196,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,6,rsa2048,1,1.396682,1.041226,0.695228,0.800692,0.024566,0.004888,0.006962,0.100046,703,330,325,24,24
197,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,7,rsa2048,1,1.397959,1.051115,0.715392,0.802205,0.024716,0.004958,0.006872,0.108141,703,330,325,24,24
198,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,8,rsa2048,1,1.361347,1.043943,0.674113,0.802275,0.024685,0.004959,0.007033,0.100656,703,330,325,24,24
199,BaselineRSA-26-20260922-20:33:16-1128111,BaselineRSA,26,26,26,9,rsa2048,1,1.395638,1.080421,0.670588,0.806844,0.032791,0.00553,0.007925,0.106798,703,330,325,24,24
200,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,0,rsa2048,1,1.389523,1.106088,0.688301,0.82081,0.025878,0.0052,0.014167,0.112829,703,330,325,24,24
201,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,1,rsa2048,1,1.425501,1.069811,0.702189,0.812684,0.024966,0.004879,0.008035,0.106386,703,330,325,24,24
202,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,2,rsa2048,1,1.370664,1.046277,0.674931,0.803878,0.025207,0.00489,0.006782,0.100396,703,330,325,24,24
203,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,3,rsa2048,1,1.432412,1.049455,0.691628,0.807915,0.024596,0.00494,0.006903,0.100396,703,330,325,24,24
204,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,4,rsa2048,1,1.435345,1.043392,0.704623,0.805862,0.024195,0.004809,0.006642,0.099393,703,330,325,24,24
205,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,5,rsa2048,1,1.356789,1.031891,0.673541,0.787368,0.024144,0.00481,0.006773,0.105866,703,330,325,24,24
206,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,6,rsa2048,1,1.432268,1.043421,0.722962,0.803578,0.024165,0.0049,0.007223,0.099876,703,330,325,24,24
207,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,7,rsa2048,1,1.434815,1.032471,0.691864,0.79439,0.024265,0.004879,0.006573,0.099273,703,330,325,24,24
208,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,8,rsa2048,1,1.422701,1.115764,0.685248,0.867867,0.025357,0.00509,0.008716,0.100717,703,330,325,24,24
209,BaselineRSA-27-20260922-20:33:16-1128111,BaselineRSA,27,27,27,9,rsa2048,1,1.380549,1.052658,0.691927,0.79961,0.030216,0.004868,0.007143,0.100386,703,330,325,24,24
210,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,0,rsa2048,1,1.392258,1.120023,0.696536,0.83727,0.025477,0.005339,0.014166,0.11271,703,330,325,24,24
211,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,1,rsa2048,1,1.41908,1.044244,0.719369,0.800963,0.024706,0.004969,0.007063,0.100927,703,330,325,24,24
212,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,2,rsa2048,1,1.42502,1.060723,0.698485,0.814548,0.024786,0.004909,0.008195,0.100866,703,330,325,24,24
213,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,3,rsa2048,1,1.422972,1.056353,0.702892,0.81538,0.024415,0.005008,0.007053,0.100205,703,330,325,24,24
214,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,4,rsa2048,1,1.392025,1.041537,0.699606,0.801314,0.024525,0.004808,0.006832,0.100056,703,330,325,24,24
215,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,5,rsa2048,1,1.417053,1.052631,0.697554,0.800612,0.024205,0.00501,0.013055,0.099975,703,330,325,24,24
216,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,6,rsa2048,1,1.437262,1.043341,0.732963,0.795853,0.024014,0.004989,0.006772,0.104243,703,330,325,24,24
217,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,7,rsa2048,1,1.382642,1.047149,0.685631,0.80454,0.025146,0.004918,0.007164,0.100276,703,330,325,24,24
218,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,8,rsa2048,1,1.418941,1.050664,0.701901,0.811993,0.023664,0.004888,0.006993,0.100266,703,330,325,24,24
219,BaselineRSA-28-20260922-20:33:17-1128111,BaselineRSA,28,28,28,9,rsa2048,1,1.409316,1.040406,0.695213,0.795793,0.024095,0.00486,0.006792,0.105856,703,330,325,24,24
220,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,0,rsa2048,1,1.421555,1.106388,0.732283,0.824847,0.025326,0.00533,0.013886,0.113279,703,330,325,24,24
221,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,1,rsa2048,1,1.393246,1.050645,0.686143,0.805761,0.025607,0.00499,0.007153,0.100496,703,330,325,24,24
222,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,2,rsa2048,1,1.420955,1.045836,0.685246,0.806563,0.024055,0.00498,0.006913,0.099965,703,330,325,24,24
223,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,3,rsa2048,1,1.387362,1.042609,0.691862,0.801623,0.024466,0.004829,0.006853,0.100936,703,330,325,24,24
224,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,4,rsa2048,1,1.397302,1.172602,0.676373,0.889957,0.037169,0.00517,0.010088,0.103673,703,330,325,24,24
225,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,5,rsa2048,1,1.398962,1.104555,0.704849,0.84258,0.025106,0.005069,0.008075,0.108691,703,330,325,24,24
226,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,6,rsa2048,1,1.42256,1.052628,0.730404,0.812393,0.023974,0.004949,0.007364,0.100025,703,330,325,24,24
227,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,7,rsa2048,1,1.44072,1.040307,0.714932,0.796314,0.025357,0.00499,0.007274,0.100506,703,330,325,24,24
228,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,8,rsa2048,1,1.37706,1.044764,0.685905,0.80463,0.024184,0.00521,0.007033,0.100036,703,330,325,24,24
229,BaselineRSA-29-20260922-20:33:17-1128111,BaselineRSA,29,29,29,9,rsa2048,1,1.385974,1.031219,0.692118,0.78828,0.024685,0.00504,0.007123,0.100967,703,330,325,24,24
230,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,0,rsa2048,1,1.409012,1.100436,0.696315,0.822072,0.024826,0.005259,0.013324,0.112527,703,330,325,24,24
231,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,1,rsa2048,1,1.434486,1.165828,0.695564,0.842059,0.03786,0.00543,0.014847,0.11906,703,330,325,24,24
232,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,2,rsa2048,1,1.39823,1.083567,0.692519,0.834725,0.024936,0.005129,0.008496,0.101468,703,330,325,24,24
233,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,3,rsa2048,1,1.39862,1.056927,0.681789,0.805341,0.024936,0.004898,0.007333,0.108862,703,330,325,24,24
234,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,4,rsa2048,1,1.415461,1.041679,0.684742,0.799179,0.024706,0.00493,0.007133,0.100356,703,330,325,24,24
235,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,5,rsa2048,1,1.401849,1.049714,0.678883,0.809859,0.023974,0.00512,0.007013,0.099855,703,330,325,24,24
236,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,6,rsa2048,1,1.371253,1.051105,0.674299,0.810009,0.024665,0.004869,0.007073,0.100125,703,330,325,24,24
237,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,7,rsa2048,1,1.416408,1.029756,0.71269,0.792907,0.023544,0.00498,0.006883,0.099103,703,330,325,24,24
238,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,8,rsa2048,1,1.391529,1.023573,0.688215,0.785364,0.024135,0.004808,0.006833,0.099665,703,330,325,24,24
239,BaselineRSA-3-20260922-20:33:05-1128111,BaselineRSA,3,3,3,9,rsa2048,1,1.404478,1.046076,0.710881,0.803918,0.023914,0.005239,0.006983,0.101087,703,330,325,24,24
240,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,0,rsa2048,1,1.396855,1.108833,0.694003,0.828083,0.025136,0.00524,0.014477,0.111948,703,330,325,24,24
241,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,1,rsa2048,1,1.37048,1.057086,0.68764,0.802245,0.024325,0.00505,0.007454,0.106227,703,330,325,24,24
242,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,2,rsa2048,1,1.412035,1.041148,0.706615,0.803077,0.024024,0.004798,0.006692,0.099484,703,330,325,24,24
243,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,3,rsa2048,1,1.424721,1.049672,0.698978,0.805231,0.025658,0.00495,0.007183,0.100596,703,330,325,24,24
244,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,4,rsa2048,1,1.417166,1.03185,0.699711,0.794971,0.023724,0.005099,0.006522,0.099524,703,330,325,24,24
245,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,5,rsa2048,1,1.405842,1.104464,0.682419,0.795863,0.031659,0.006923,0.011701,0.119663,703,330,325,24,24
246,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,6,rsa2048,1,1.37859,1.218777,0.686033,0.910485,0.027571,0.005481,0.014547,0.122036,703,330,325,24,24
247,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,7,rsa2048,1,1.373328,1.096811,0.681884,0.846387,0.025767,0.00509,0.007665,0.10288,703,330,325,24,24
248,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,8,rsa2048,1,1.388551,1.046166,0.689246,0.806543,0.023954,0.004879,0.006852,0.100136,703,330,325,24,24
249,BaselineRSA-4-20260922-20:33:06-1128111,BaselineRSA,4,4,4,9,rsa2048,1,1.413712,1.045015,0.673657,0.806152,0.024094,0.004819,0.006872,0.099714,703,330,325,24,24
250,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,0,rsa2048,1,1.378229,1.100086,0.680893,0.813226,0.024956,0.005309,0.013495,0.119191,703,330,325,24,24
251,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,1,rsa2048,1,1.37632,1.060994,0.693257,0.813866,0.024756,0.00492,0.007424,0.102279,703,330,325,24,24
252,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,2,rsa2048,1,1.438386,1.051535,0.690212,0.797827,0.030236,0.004838,0.006943,0.100947,703,330,325,24,24
253,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,3,rsa2048,1,1.430133,1.0814,0.702098,0.836258,0.024726,0.00512,0.008025,0.100757,703,330,325,24,24
254,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,4,rsa2048,1,1.420825,1.046076,0.713927,0.805061,0.024315,0.004999,0.006732,0.100687,703,330,325,24,24
255,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,5,rsa2048,1,1.389297,1.039423,0.689648,0.800823,0.023674,0.004849,0.006722,0.100025,703,330,325,24,24
256,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,6,rsa2048,1,1.365594,1.036026,0.673726,0.800652,0.023543,0.004788,0.006462,0.099265,703,330,325,24,24
257,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,7,rsa2048,1,1.422639,1.059802,0.713902,0.806172,0.024255,0.006723,0.011181,0.100055,703,330,325,24,24
258,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,8,rsa2048,1,1.398583,1.056706,0.691179,0.802847,0.02701,0.005049,0.008466,0.101788,703,330,325,24,24
259,BaselineRSA-5-20260922-20:33:06-1128111,BaselineRSA,5,5,5,9,rsa2048,1,1.400742,1.045305,0.693474,0.805201,0.024124,0.00482,0.006832,0.100736,703,330,325,24,24
260,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,0,rsa2048,1,1.422074,1.124,0.717805,0.842129,0.025186,0.005199,0.014267,0.113259,703,330,325,24,24
261,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,1,rsa2048,1,1.371425,1.065662,0.670217,0.801964,0.03249,0.00501,0.007935,0.101989,703,330,325,24,24
262,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,2,rsa2048,1,1.388408,1.046779,0.690573,0.80459,0.024435,0.005019,0.007444,0.100075,703,330,325,24,24
263,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,3,rsa2048,1,1.370275,1.046528,0.692748,0.805992,0.024656,0.004899,0.007023,0.099985,703,330,325,24,24
264,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,4,rsa2048,1,1.414366,1.035427,0.709548,0.797706,0.024045,0.00491,0.006632,0.099414,703,330,325,24,24
265,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,5,rsa2048,1,1.389085,1.035164,0.707345,0.795914,0.024606,0.004809,0.006652,0.099905,703,330,325,24,24
266,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,6,rsa2048,1,1.440712,1.032082,0.70923,0.793769,0.024075,0.004839,0.006833,0.099775,703,330,325,24,24
267,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,7,rsa2048,1,1.429103,1.040468,0.730416,0.804539,0.023563,0.00485,0.006562,0.099365,703,330,325,24,24
268,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,8,rsa2048,1,1.412167,1.046507,0.681869,0.801163,0.024145,0.00503,0.007233,0.104453,703,330,325,24,24
269,BaselineRSA-6-20260922-20:33:07-1128111,BaselineRSA,6,6,6,9,rsa2048,1,1.430453,1.05811,0.702045,0.804599,0.023884,0.004919,0.013665,0.100947,703,330,325,24,24
270,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,0,rsa2048,1,1.375099,1.203167,0.681409,0.855634,0.034594,0.008194,0.019917,0.127696,703,330,325,24,24
