idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,p1_i_compute_ms,p1_p2_j_compute_ms,p1_net_ms,p2_p3_i_compute_ms,p2_net_ms,p3_net_ms,config,run_id,uav_id,peer_uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,initiator,pair_id,mac_ms,kdf_ms,dh_ms
0,1,0.469704,0.227934,0.217907,197,sha3,pair=UAV0<->UAV1; config=HighNoise,0.085342,0.0,0.0,0.142592,0.217907,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,1,HighNoise-0-20260809-23:07:24-359440|phase3|0|1,0,0,0,sha3,10,,,,1,0-1,0.013244,0.018886,0.189591
1,1,0.456053,0.225869,0.218043,197,sha3,pair=UAV0<->UAV2; config=HighNoise,0.082597,0.0,0.0,0.143272,0.218043,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,2,HighNoise-0-20260809-23:07:24-359440|phase3|0|2,0,0,0,sha3,10,,,,1,0-2,0.012835,0.018656,0.188037
2,1,0.43351,0.242271,0.205477,197,sha3,pair=UAV0<->UAV3; config=HighNoise,0.095171,0.0,0.0,0.1471,0.205477,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,3,HighNoise-0-20260809-23:07:24-359440|phase3|0|3,0,0,0,sha3,10,,,,1,0-3,0.013697,0.019768,0.202255
3,0,0.084059,0.084059,0.0,95,sha3,pair=UAV0<->UAV4; config=HighNoise,0.084059,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,4,HighNoise-0-20260809-23:07:24-359440|phase3|0|4,0,0,0,sha3,10,,,,1,0-4,0.004368,0.008947,0.066877
4,1,0.458256,0.231891,0.215662,197,sha3,pair=UAV0<->UAV5; config=HighNoise,0.080723,0.0,0.0,0.151168,0.215662,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,5,HighNoise-0-20260809-23:07:24-359440|phase3|0|5,0,0,0,sha3,10,,,,1,0-5,0.018755,0.018745,0.18879
5,1,0.475307,0.224898,0.236375,197,sha3,pair=UAV0<->UAV6; config=HighNoise,0.081155,0.0,0.0,0.143743,0.236375,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,6,HighNoise-0-20260809-23:07:24-359440|phase3|0|6,0,0,0,sha3,10,,,,1,0-6,0.012754,0.019066,0.187818
6,1,0.447546,0.223114,0.208207,197,sha3,pair=UAV0<->UAV7; config=HighNoise,0.080493,0.0,0.0,0.142621,0.208207,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,7,HighNoise-0-20260809-23:07:24-359440|phase3|0|7,0,0,0,sha3,10,,,,1,0-7,0.012774,0.018505,0.187357
7,1,0.472955,0.225107,0.207507,197,sha3,pair=UAV0<->UAV8; config=HighNoise,0.082206,0.0,0.0,0.142901,0.207507,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,8,HighNoise-0-20260809-23:07:24-359440|phase3|0|8,0,0,0,sha3,10,,,,1,0-8,0.012754,0.018986,0.187436
8,1,0.464979,0.224317,0.208686,197,sha3,pair=UAV0<->UAV9; config=HighNoise,0.081355,0.0,0.0,0.142962,0.208686,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,0,9,HighNoise-0-20260809-23:07:24-359440|phase3|0|9,0,0,0,sha3,10,,,,1,0-9,0.012764,0.018956,0.187887
9,1,0.350522,0.086194,0.384413,197,sha3,pair=UAV1<->UAV0; config=HighNoise,0.0,0.086194,0.251797,0.0,0.0,0.132616,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,0,HighNoise-0-20260809-23:07:24-359440|phase3|1|0,0,0,0,sha3,10,,,,0,0-1,0.012513,0.018466,0.187507
10,1,0.482924,0.224336,0.240286,197,sha3,pair=UAV1<->UAV2; config=HighNoise,0.081685,0.0,0.0,0.142651,0.240286,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,2,HighNoise-0-20260809-23:07:24-359440|phase3|1|2,0,0,0,sha3,10,,,,1,1-2,0.012955,0.018876,0.187787
11,1,0.495756,0.237603,0.253805,197,sha3,pair=UAV1<->UAV3; config=HighNoise,0.086645,0.0,0.0,0.150958,0.253805,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,3,HighNoise-0-20260809-23:07:24-359440|phase3|1|3,0,0,0,sha3,10,,,,1,1-3,0.017865,0.018725,0.195432
12,0,0.080633,0.080633,0.0,95,sha3,pair=UAV1<->UAV4; config=HighNoise,0.080633,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,4,HighNoise-0-20260809-23:07:24-359440|phase3|1|4,0,0,0,sha3,10,,,,1,1-4,0.004238,0.008667,0.065224
13,1,0.484157,0.227684,0.251006,197,sha3,pair=UAV1<->UAV5; config=HighNoise,0.085082,0.0,0.0,0.142602,0.251006,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,5,HighNoise-0-20260809-23:07:24-359440|phase3|1|5,0,0,0,sha3,10,,,,1,1-5,0.012734,0.018405,0.187386
14,1,0.480307,0.236069,0.205298,197,sha3,pair=UAV1<->UAV6; config=HighNoise,0.093638,0.0,0.0,0.142431,0.205298,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,6,HighNoise-0-20260809-23:07:24-359440|phase3|1|6,0,0,0,sha3,10,,,,1,1-6,0.012885,0.018576,0.200161
15,1,0.474907,0.238294,0.216941,197,sha3,pair=UAV1<->UAV7; config=HighNoise,0.087006,0.0,0.0,0.151288,0.216941,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,7,HighNoise-0-20260809-23:07:24-359440|phase3|1|7,0,0,0,sha3,10,,,,1,1-7,0.012664,0.019066,0.196564
16,1,0.438507,0.224527,0.207696,197,sha3,pair=UAV1<->UAV8; config=HighNoise,0.080854,0.0,0.0,0.143673,0.207696,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,8,HighNoise-0-20260809-23:07:24-359440|phase3|1|8,0,0,0,sha3,10,,,,1,1-8,0.012955,0.018766,0.188008
17,1,0.473746,0.239265,0.239866,197,sha3,pair=UAV1<->UAV9; config=HighNoise,0.096123,0.0,0.0,0.143142,0.239866,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,1,9,HighNoise-0-20260809-23:07:24-359440|phase3|1|9,0,0,0,sha3,10,,,,1,1-9,0.012734,0.018585,0.187697
18,1,0.353842,0.087637,0.373809,197,sha3,pair=UAV2<->UAV0; config=HighNoise,0.0,0.087637,0.23801,0.0,0.0,0.135799,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,0,HighNoise-0-20260809-23:07:24-359440|phase3|2|0,0,0,0,sha3,10,,,,0,0-2,0.012614,0.018736,0.188719
19,1,0.401644,0.086124,0.403996,197,sha3,pair=UAV2<->UAV1; config=HighNoise,0.0,0.086124,0.242638,0.0,0.0,0.161358,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,1,HighNoise-0-20260809-23:07:24-359440|phase3|2|1,0,0,0,sha3,10,,,,0,1-2,0.012593,0.018505,0.187606
20,1,0.466522,0.225158,0.214757,197,sha3,pair=UAV2<->UAV3; config=HighNoise,0.082146,0.0,0.0,0.143012,0.214757,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,3,HighNoise-0-20260809-23:07:24-359440|phase3|2|3,0,0,0,sha3,10,,,,1,2-3,0.012945,0.019207,0.188318
21,0,0.085252,0.085252,0.0,95,sha3,pair=UAV2<->UAV4; config=HighNoise,0.085252,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,4,HighNoise-0-20260809-23:07:24-359440|phase3|2|4,0,0,0,sha3,10,,,,1,2-4,0.004178,0.008557,0.064984
22,1,0.494744,0.223355,0.253882,197,sha3,pair=UAV2<->UAV5; config=HighNoise,0.080613,0.0,0.0,0.142742,0.253882,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,5,HighNoise-0-20260809-23:07:24-359440|phase3|2|5,0,0,0,sha3,10,,,,1,2-5,0.012835,0.018566,0.187586
23,1,0.461217,0.223635,0.209406,197,sha3,pair=UAV2<->UAV6; config=HighNoise,0.081234,0.0,0.0,0.142401,0.209406,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,6,HighNoise-0-20260809-23:07:24-359440|phase3|2|6,0,0,0,sha3,10,,,,1,2-6,0.012604,0.018415,0.187376
24,1,0.443471,0.223424,0.214251,197,sha3,pair=UAV2<->UAV7; config=HighNoise,0.080583,0.0,0.0,0.142841,0.214251,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,7,HighNoise-0-20260809-23:07:24-359440|phase3|2|7,0,0,0,sha3,10,,,,1,2-7,0.012674,0.018675,0.187616
25,1,0.450068,0.224647,0.215356,197,sha3,pair=UAV2<->UAV8; config=HighNoise,0.081415,0.0,0.0,0.143232,0.215356,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,8,HighNoise-0-20260809-23:07:24-359440|phase3|2|8,0,0,0,sha3,10,,,,1,2-8,0.012664,0.018936,0.187837
26,1,0.43453,0.233594,0.204662,197,sha3,pair=UAV2<->UAV9; config=HighNoise,0.080904,0.0,0.0,0.15269,0.204662,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,2,9,HighNoise-0-20260809-23:07:24-359440|phase3|2|9,0,0,0,sha3,10,,,,1,2-9,0.012866,0.019027,0.196814
27,1,0.361763,0.093558,0.384319,197,sha3,pair=UAV3<->UAV0; config=HighNoise,0.0,0.093558,0.228033,0.0,0.0,0.156286,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,0,HighNoise-0-20260809-23:07:24-359440|phase3|3|0,0,0,0,sha3,10,,,,0,0-3,0.013214,0.019587,0.188118
28,1,0.3935,0.087486,0.381647,197,sha3,pair=UAV3<->UAV1; config=HighNoise,0.0,0.087486,0.241952,0.0,0.0,0.139695,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,1,HighNoise-0-20260809-23:07:24-359440|phase3|3|1,0,0,0,sha3,10,,,,0,1-3,0.012693,0.018715,0.187616
29,1,0.356549,0.086395,0.393556,197,sha3,pair=UAV3<->UAV2; config=HighNoise,0.0,0.086395,0.251764,0.0,0.0,0.141792,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,2,HighNoise-0-20260809-23:07:24-359440|phase3|3|2,0,0,0,sha3,10,,,,0,2-3,0.012944,0.025008,0.201023
30,0,0.081124,0.081124,0.0,95,sha3,pair=UAV3<->UAV4; config=HighNoise,0.081124,0.0,0.0,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,4,HighNoise-0-20260809-23:07:24-359440|phase3|3|4,0,0,0,sha3,10,,,,1,3-4,0.004309,0.008777,0.065244
31,1,0.446371,0.229918,0.213651,197,sha3,pair=UAV3<->UAV5; config=HighNoise,0.086595,0.0,0.0,0.143323,0.213651,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,5,HighNoise-0-20260809-23:07:24-359440|phase3|3|5,0,0,0,sha3,10,,,,1,3-5,0.012794,0.019157,0.192486
32,1,0.453024,0.222943,0.219464,197,sha3,pair=UAV3<->UAV6; config=HighNoise,0.080573,0.0,0.0,0.14237,0.219464,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,6,HighNoise-0-20260809-23:07:24-359440|phase3|3|6,0,0,0,sha3,10,,,,1,3-6,0.012624,0.018476,0.187597
33,1,0.46083,0.229275,0.224465,197,sha3,pair=UAV3<->UAV7; config=HighNoise,0.086404,0.0,0.0,0.142871,0.224465,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,7,HighNoise-0-20260809-23:07:24-359440|phase3|3|7,0,0,0,sha3,10,,,,1,3-7,0.012975,0.018946,0.187938
34,1,0.462095,0.222914,0.233233,197,sha3,pair=UAV3<->UAV8; config=HighNoise,0.080433,0.0,0.0,0.142481,0.233233,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,8,HighNoise-0-20260809-23:07:24-359440|phase3|3|8,0,0,0,sha3,10,,,,1,3-8,0.012604,0.018466,0.187436
35,1,0.444476,0.23656,0.211906,197,sha3,pair=UAV3<->UAV9; config=HighNoise,0.084671,0.0,0.0,0.151889,0.211906,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,3,9,HighNoise-0-20260809-23:07:24-359440|phase3|3|9,0,0,0,sha3,10,,,,1,3-9,0.014297,0.019006,0.197566
36,0,0.252486,0.0,0.252486,95,sha3,pair=UAV4<->UAV0; config=HighNoise,0.0,0.0,0.252486,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,4,0,HighNoise-0-20260809-23:07:24-359440|phase3|4|0,0,0,0,sha3,10,,,,0,0-4,0.0,0.0,0.0
37,0,0.254385,0.0,0.254385,95,sha3,pair=UAV4<->UAV1; config=HighNoise,0.0,0.0,0.254385,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,4,1,HighNoise-0-20260809-23:07:24-359440|phase3|4|1,0,0,0,sha3,10,,,,0,1-4,0.0,0.0,0.0
38,0,0.233649,0.0,0.233649,95,sha3,pair=UAV4<->UAV2; config=HighNoise,0.0,0.0,0.233649,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,4,2,HighNoise-0-20260809-23:07:24-359440|phase3|4|2,0,0,0,sha3,10,,,,0,2-4,0.0,0.0,0.0
39,0,0.238996,0.0,0.238996,95,sha3,pair=UAV4<->UAV3; config=HighNoise,0.0,0.0,0.238996,0.0,0.0,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,4,3,HighNoise-0-20260809-23:07:24-359440|phase3|4|3,0,0,0,sha3,10,,,,0,3-4,0.0,0.0,0.0
40,1,0.362103,0.086645,0.389034,197,sha3,pair=UAV5<->UAV0; config=HighNoise,0.0,0.086645,0.242594,0.0,0.0,0.14644,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,0,HighNoise-0-20260809-23:07:24-359440|phase3|5|0,0,0,0,sha3,10,,,,0,0-5,0.012605,0.018615,0.187637
41,1,0.410503,0.087516,0.392647,197,sha3,pair=UAV5<->UAV1; config=HighNoise,0.0,0.087516,0.233151,0.0,0.0,0.159497,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,1,HighNoise-0-20260809-23:07:24-359440|phase3|5|1,0,0,0,sha3,10,,,,0,1-5,0.012724,0.018746,0.187929
42,1,0.395612,0.086424,0.382593,197,sha3,pair=UAV5<->UAV2; config=HighNoise,0.0,0.086424,0.240863,0.0,0.0,0.14173,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,2,HighNoise-0-20260809-23:07:24-359440|phase3|5|2,0,0,0,sha3,10,,,,0,2-5,0.012634,0.018925,0.196264
43,1,0.354361,0.092386,0.37343,197,sha3,pair=UAV5<->UAV3; config=HighNoise,0.0,0.092386,0.23272,0.0,0.0,0.14071,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,3,HighNoise-0-20260809-23:07:24-359440|phase3|5|3,0,0,0,sha3,10,,,,0,3-5,0.013265,0.018616,0.190523
44,1,0.441475,0.227081,0.209285,197,sha3,pair=UAV5<->UAV6; config=HighNoise,0.08437,0.0,0.0,0.142711,0.209285,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,6,HighNoise-0-20260809-23:07:24-359440|phase3|5|6,0,0,0,sha3,10,,,,1,5-6,0.012915,0.021832,0.187617
45,1,0.441634,0.224698,0.208775,197,sha3,pair=UAV5<->UAV7; config=HighNoise,0.081475,0.0,0.0,0.143223,0.208775,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,7,HighNoise-0-20260809-23:07:24-359440|phase3|5|7,0,0,0,sha3,10,,,,1,5-7,0.012634,0.018917,0.187847
46,1,0.448127,0.222874,0.211873,197,sha3,pair=UAV5<->UAV8; config=HighNoise,0.080323,0.0,0.0,0.142551,0.211873,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,8,HighNoise-0-20260809-23:07:24-359440|phase3|5|8,0,0,0,sha3,10,,,,1,5-8,0.012624,0.018466,0.187417
47,1,0.491518,0.223706,0.245015,197,sha3,pair=UAV5<->UAV9; config=HighNoise,0.081325,0.0,0.0,0.142381,0.245015,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,5,9,HighNoise-0-20260809-23:07:24-359440|phase3|5|9,0,0,0,sha3,10,,,,1,5-9,0.012694,0.018405,0.187146
48,1,0.368942,0.087306,0.3715,197,sha3,pair=UAV6<->UAV0; config=HighNoise,0.0,0.087306,0.238933,0.0,0.0,0.132567,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,0,HighNoise-0-20260809-23:07:24-359440|phase3|6|0,0,0,0,sha3,10,,,,0,0-6,0.016422,0.020569,0.230658
49,1,0.350329,0.092125,0.420041,197,sha3,pair=UAV6<->UAV1; config=HighNoise,0.0,0.092125,0.275009,0.0,0.0,0.145031,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,1,HighNoise-0-20260809-23:07:24-359440|phase3|6|1,0,0,0,sha3,10,,,,0,1-6,0.012625,0.018474,0.192555
50,1,0.3491,0.091404,0.391505,197,sha3,pair=UAV6<->UAV2; config=HighNoise,0.0,0.091404,0.251811,0.0,0.0,0.139694,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,2,HighNoise-0-20260809-23:07:24-359440|phase3|6|2,0,0,0,sha3,10,,,,0,2-6,0.012734,0.019116,0.192475
51,1,0.373954,0.086093,0.388049,197,sha3,pair=UAV6<->UAV3; config=HighNoise,0.0,0.086093,0.23356,0.0,0.0,0.15449,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,3,HighNoise-0-20260809-23:07:24-359440|phase3|6|3,0,0,0,sha3,10,,,,0,3-6,0.012475,0.029526,0.213186
52,1,0.352516,0.089741,0.375421,197,sha3,pair=UAV6<->UAV5; config=HighNoise,0.0,0.089741,0.23219,0.0,0.0,0.143231,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,5,HighNoise-0-20260809-23:07:24-359440|phase3|6|5,0,0,0,sha3,10,,,,0,5-6,0.012513,0.018835,0.190111
53,1,0.455809,0.240797,0.214881,197,sha3,pair=UAV6<->UAV7; config=HighNoise,0.08975,0.0,0.0,0.151047,0.214881,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,7,HighNoise-0-20260809-23:07:24-359440|phase3|6|7,0,0,0,sha3,10,,,,1,6-7,0.013596,0.018846,0.196383
54,1,0.450209,0.224216,0.21848,197,sha3,pair=UAV6<->UAV8; config=HighNoise,0.081555,0.0,0.0,0.142661,0.21848,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,8,HighNoise-0-20260809-23:07:24-359440|phase3|6|8,0,0,0,sha3,10,,,,1,6-8,0.012624,0.018666,0.187666
55,1,0.444142,0.250787,0.210232,197,sha3,pair=UAV6<->UAV9; config=HighNoise,0.107815,0.0,0.0,0.142972,0.210232,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,6,9,HighNoise-0-20260809-23:07:24-359440|phase3|6|9,0,0,0,sha3,10,,,,1,6-9,0.012704,0.037471,0.191424
56,1,0.376943,0.087006,0.408075,197,sha3,pair=UAV7<->UAV0; config=HighNoise,0.0,0.087006,0.239339,0.0,0.0,0.168736,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,0,HighNoise-0-20260809-23:07:24-359440|phase3|7|0,0,0,0,sha3,10,,,,0,0-7,0.012624,0.018655,0.187607
57,1,0.363566,0.087085,0.404591,197,sha3,pair=UAV7<->UAV1; config=HighNoise,0.0,0.087085,0.257966,0.0,0.0,0.146625,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,1,HighNoise-0-20260809-23:07:24-359440|phase3|7|1,0,0,0,sha3,10,,,,0,1-7,0.012604,0.018586,0.187748
58,1,0.358268,0.086404,0.373236,197,sha3,pair=UAV7<->UAV2; config=HighNoise,0.0,0.086404,0.22922,0.0,0.0,0.144016,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,2,HighNoise-0-20260809-23:07:24-359440|phase3|7|2,0,0,0,sha3,10,,,,0,2-7,0.012584,0.018486,0.188028
59,1,0.361611,0.092937,0.373511,197,sha3,pair=UAV7<->UAV3; config=HighNoise,0.0,0.092937,0.236365,0.0,0.0,0.137146,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,3,HighNoise-0-20260809-23:07:24-359440|phase3|7|3,0,0,0,sha3,10,,,,0,3-7,0.012704,0.019537,0.195672
60,1,0.353134,0.090692,0.377218,197,sha3,pair=UAV7<->UAV5; config=HighNoise,0.0,0.090692,0.232859,0.0,0.0,0.144359,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,5,HighNoise-0-20260809-23:07:24-359440|phase3|7|5,0,0,0,sha3,10,,,,0,5-7,0.012625,0.018565,0.190122
61,1,0.361781,0.086795,0.387827,197,sha3,pair=UAV7<->UAV6; config=HighNoise,0.0,0.086795,0.240928,0.0,0.0,0.146899,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,6,HighNoise-0-20260809-23:07:24-359440|phase3|7|6,0,0,0,sha3,10,,,,0,6-7,0.012624,0.018786,0.188128
62,1,0.457406,0.226881,0.212812,197,sha3,pair=UAV7<->UAV8; config=HighNoise,0.08425,0.0,0.0,0.142631,0.212812,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,8,HighNoise-0-20260809-23:07:24-359440|phase3|7|8,0,0,0,sha3,10,,,,1,7-8,0.012794,0.018947,0.190622
63,1,0.462366,0.234667,0.230926,197,sha3,pair=UAV7<->UAV9; config=HighNoise,0.081185,0.0,0.0,0.153482,0.230926,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,7,9,HighNoise-0-20260809-23:07:24-359440|phase3|7|9,0,0,0,sha3,10,,,,1,7-9,0.022704,0.018895,0.187877
64,1,0.344678,0.086835,0.40262,197,sha3,pair=UAV8<->UAV0; config=HighNoise,0.0,0.086835,0.265449,0.0,0.0,0.137171,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,0,HighNoise-0-20260809-23:07:24-359440|phase3|8|0,0,0,0,sha3,10,,,,0,0-8,0.015249,0.02083,0.204298
65,1,0.356707,0.091194,0.379822,197,sha3,pair=UAV8<->UAV1; config=HighNoise,0.0,0.091194,0.230811,0.0,0.0,0.149011,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,1,HighNoise-0-20260809-23:07:24-359440|phase3|8|1,0,0,0,sha3,10,,,,0,1-8,0.012585,0.018836,0.201102
66,1,0.359954,0.086013,0.379311,197,sha3,pair=UAV8<->UAV2; config=HighNoise,0.0,0.086013,0.234712,0.0,0.0,0.144599,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,2,HighNoise-0-20260809-23:07:24-359440|phase3|8|2,0,0,0,sha3,10,,,,0,2-8,0.012484,0.018475,0.187477
67,1,0.398736,0.088368,0.394366,197,sha3,pair=UAV8<->UAV3; config=HighNoise,0.0,0.088368,0.228863,0.0,0.0,0.165504,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,3,HighNoise-0-20260809-23:07:24-359440|phase3|8|3,0,0,0,sha3,10,,,,0,3-8,0.012723,0.018806,0.187698
68,1,0.374307,0.086935,0.398689,197,sha3,pair=UAV8<->UAV5; config=HighNoise,0.0,0.086935,0.236255,0.0,0.0,0.162435,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,5,HighNoise-0-20260809-23:07:24-359440|phase3|8|5,0,0,0,sha3,10,,,,0,5-8,0.013546,0.018845,0.190803
69,1,0.388948,0.097967,0.402197,197,sha3,pair=UAV8<->UAV6; config=HighNoise,0.0,0.097967,0.231729,0.0,0.0,0.170469,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,6,HighNoise-0-20260809-23:07:24-359440|phase3|8|6,0,0,0,sha3,10,,,,0,6-8,0.012654,0.018494,0.198187
70,1,0.349585,0.106993,0.381367,197,sha3,pair=UAV8<->UAV7; config=HighNoise,0.0,0.106993,0.244594,0.0,0.0,0.136773,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,7,HighNoise-0-20260809-23:07:24-359440|phase3|8|7,0,0,0,sha3,10,,,,0,7-8,0.012944,0.018534,0.207856
71,1,0.534411,0.22646,0.260741,197,sha3,pair=UAV8<->UAV9; config=HighNoise,0.083478,0.0,0.0,0.142982,0.260741,0.0,HighNoise,HighNoise-0-20260809-23:07:24-359440,8,9,HighNoise-0-20260809-23:07:24-359440|phase3|8|9,0,0,0,sha3,10,,,,1,8-9,0.012794,0.018955,0.189961
72,1,0.353689,0.086675,0.401297,197,sha3,pair=UAV9<->UAV0; config=HighNoise,0.0,0.086675,0.256294,0.0,0.0,0.145003,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,0,HighNoise-0-20260809-23:07:24-359440|phase3|9|0,0,0,0,sha3,10,,,,0,0-9,0.0154,0.027532,0.23672
73,1,0.383895,0.087476,0.377909,197,sha3,pair=UAV9<->UAV1; config=HighNoise,0.0,0.087476,0.23388,0.0,0.0,0.144029,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,1,HighNoise-0-20260809-23:07:24-359440|phase3|9|1,0,0,0,sha3,10,,,,0,1-9,0.012563,0.019156,0.198307
74,1,0.340773,0.086124,0.365979,197,sha3,pair=UAV9<->UAV2; config=HighNoise,0.0,0.086124,0.229868,0.0,0.0,0.136111,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,2,HighNoise-0-20260809-23:07:24-359440|phase3|9|2,0,0,0,sha3,10,,,,0,2-9,0.012844,0.018696,0.187606
75,1,0.359411,0.090743,0.380075,197,sha3,pair=UAV9<->UAV3; config=HighNoise,0.0,0.090743,0.23257,0.0,0.0,0.147505,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,3,HighNoise-0-20260809-23:07:24-359440|phase3|9|3,0,0,0,sha3,10,,,,0,3-9,0.012645,0.019026,0.187878
76,1,0.377914,0.099169,0.379402,197,sha3,pair=UAV9<->UAV5; config=HighNoise,0.0,0.099169,0.246503,0.0,0.0,0.132899,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,5,HighNoise-0-20260809-23:07:24-359440|phase3|9|5,0,0,0,sha3,10,,,,0,5-9,0.012824,0.019297,0.197757
77,1,0.361157,0.086204,0.384834,197,sha3,pair=UAV9<->UAV6; config=HighNoise,0.0,0.086204,0.23391,0.0,0.0,0.150925,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,6,HighNoise-0-20260809-23:07:24-359440|phase3|9|6,0,0,0,sha3,10,,,,0,6-9,0.012454,0.018545,0.187557
78,1,0.367392,0.087166,0.367907,197,sha3,pair=UAV9<->UAV7; config=HighNoise,0.0,0.087166,0.23144,0.0,0.0,0.136467,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,7,HighNoise-0-20260809-23:07:24-359440|phase3|9|7,0,0,0,sha3,10,,,,0,7-9,0.012604,0.018635,0.192336
79,1,0.410006,0.087206,0.422934,197,sha3,pair=UAV9<->UAV8; config=HighNoise,0.0,0.087206,0.273669,0.0,0.0,0.149264,HighNoise,HighNoise-0-20260809-23:07:24-359440,9,8,HighNoise-0-20260809-23:07:24-359440|phase3|9|8,0,0,0,sha3,10,,,,0,8-9,0.012685,0.018786,0.187636
80,1,0.463596,0.236222,0.230857,197,sha3,pair=UAV0<->UAV1; config=HighNoise,0.092908,0.0,0.0,0.143314,0.230857,0.0,HighNoise,HighNoise-1-20260809-23:07:25-359440,0,1,HighNoise-1-20260809-23:07:25-359440|phase3|0|1,1,1,1,sha3,10,,,,1,0-1,0.013385,0.023365,0.192649
