idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_crypto_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms
0,1,21.282761,1.282761,20.000000,210,OK; bch_bitflips=3,0.065699,0.081079,5.000000,0.017163,5.000000,0.766199,0.030560,0.126377,0.930511,0.157008,5.000000,0.038676,5.000000
1,1,20.983405,0.983405,20.000000,210,OK; bch_bitflips=0,0.016522,0.037564,5.000000,0.012044,5.000000,0.690881,0.010130,0.050549,0.756500,0.129734,5.000000,0.035981,5.000000
2,1,21.005386,1.005386,20.000000,210,OK; bch_bitflips=0,0.013967,0.029608,5.000000,0.011342,5.000000,0.758874,0.007875,0.050539,0.820946,0.096088,5.000000,0.037093,5.000000
3,1,20.920491,0.920491,20.000000,210,OK; bch_bitflips=2,0.014007,0.027675,5.000000,0.010481,5.000000,0.676854,0.017845,0.046692,0.745318,0.091789,5.000000,0.035148,5.000000
4,1,20.893105,0.893105,20.000000,210,OK; bch_bitflips=3,0.014077,0.026983,5.000000,0.010520,5.000000,0.648659,0.020820,0.045529,0.718055,0.092391,5.000000,0.034126,5.000000
